,Cell_id,General_area,Sub_area,Layer,Dendrite_type,Hemisphere,cell_reporter_status,line_name,Database,Experiment,Animal,Exc_Inh,Exc_Inh_FT,Cell_type,Layer_second,Model_id,file_name,Folder,Cluster,Cluster_Layer,Cluster_Cell_type,Cluster_nb
112,486264574.0,VIS,VISp,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,486558939.0,Cell_486264574_model_486558939_config.json,,,,,
113,486262299.0,VIS,VISp,2/3,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,486559175.0,Cell_486262299_model_486559175_config.json,L23_IT_grp1_neuron_config,L23_IT_grp1,L23,IT,grp1
114,486198953.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,486908865.0,Cell_486198953_model_486908865_config.json,,,,,
115,486352114.0,VIS,VISp,5,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,5,486908934.0,Cell_486352114_model_486908934_config.json,,,,,
116,486472847.0,VIS,VISp,4,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,486909370.0,Cell_486472847_model_486909370_config.json,,,,,
117,486500736.0,VIS,VISp,4,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,486909567.0,Cell_486500736_model_486909567_config.json,,,,,
118,486510127.0,VIS,VISp,2/3,spiny,left,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,486909641.0,Cell_486510127_model_486909641_config.json,,,,,
119,486560376.0,VIS,VISl,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,487245102.0,Cell_486560376_model_487245102_config.json,L4_exc_grp3_neuron_config,L4_exc_grp3,L4,exc,grp3
120,486753754.0,VIS,VISp,2/3,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,487245220.0,Cell_486753754_model_487245220_config.json,,,,,
121,486893033.0,VIS,VISp,4,spiny,left,positive,Scnn1a-Tg3-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,487245703.0,Cell_486893033_model_487245703_config.json,L5_IT_grp2_neuron_config,L5_IT_grp2,L5,IT,grp2
122,486756093.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488081385.0,Cell_486756093_model_488081385_config.json,,,,,
123,486557574.0,VIS,VISp,4,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,4,488081421.0,Cell_486557574_model_488081421_config.json,,,,,
124,486466923.0,VIS,VISp,4,spiny,right,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488081464.0,Cell_486466923_model_488081464_config.json,,,,,
125,486132712.0,VIS,VISp,4,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488083950.0,Cell_486132712_model_488083950_config.json,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
126,486921382.0,VIS,VISp,4,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,4,488166309.0,Cell_486921382_model_488166309_config.json,,,,,
127,486941367.0,VIS,VISp,2/3,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,488167753.0,Cell_486941367_model_488167753_config.json,,,,,
128,487158599.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,488175117.0,Cell_487158599_model_488175117_config.json,,,,,
129,487176969.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Htr3a,5,488176951.0,Cell_487176969_model_488176951_config.json,,,,,
130,487306716.0,VIS,VISp,6a,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,6,488460104.0,Cell_487306716_model_488460104_config.json,,,,,
131,487353993.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488460195.0,Cell_487353993_model_488460195_config.json,,,,,
132,487400838.0,VIS,VISp,5,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,488461450.0,Cell_487400838_model_488461450_config.json,,,,,
133,487446992.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488461522.0,Cell_487446992_model_488461522_config.json,,,,,
134,487405644.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,488461560.0,Cell_487405644_model_488461560_config.json,,,,,
135,487445455.0,VIS,VISp,5,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488461599.0,Cell_487445455_model_488461599_config.json,,,,,
136,487601493.0,VIS,VISp,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488461954.0,Cell_487601493_model_488461954_config.json,L5_IT_grp2_neuron_config,L5_IT_grp2,L5,IT,grp2
137,487594856.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,488462007.0,Cell_487594856_model_488462007_config.json,,,,,
138,487638658.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,488462086.0,Cell_487638658_model_488462086_config.json,,,,,
139,487664070.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488462735.0,Cell_487664070_model_488462735_config.json,,,,,
140,487661754.0,VIS,VISp,2/3,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,488462767.0,Cell_487661754_model_488462767_config.json,L23_IT_grp1_neuron_config,L23_IT_grp1,L23,IT,grp1
141,487664663.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488462804.0,Cell_487664663_model_488462804_config.json,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
142,487663469.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488462851.0,Cell_487663469_model_488462851_config.json,,,,,
143,487667205.0,VIS,VISp,4,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,488462949.0,Cell_487667205_model_488462949_config.json,,,,,
144,487668030.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,488463001.0,Cell_487668030_model_488463001_config.json,,,,,
145,488359338.0,VIS,VISp,4,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,488761821.0,Cell_488359338_model_488761821_config.json,,,,,
146,488419491.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488763411.0,Cell_488419491_model_488763411_config.json,,,,,
147,488380827.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,488763473.0,Cell_488380827_model_488763473_config.json,,,,,
148,488426904.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,488763543.0,Cell_488426904_model_488763543_config.json,,,,,
149,488432250.0,VIS,VISp,6a,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,488765010.0,Cell_488432250_model_488765010_config.json,,,,,
150,488448839.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,488766334.0,Cell_488448839_model_488766334_config.json,,,,,
151,488440436.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,488766445.0,Cell_488440436_model_488766445_config.json,,,,,
152,477991293.0,VIS,VISp,2/3,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,489916979.0,Cell_477991293_model_489916979_config.json,,,,,
153,488430487.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,489917122.0,Cell_488430487_model_489917122_config.json,,,,,
154,488501487.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,489930839.0,Cell_488501487_model_489930839_config.json,,,,,
155,488501071.0,VIS,VISp,2/3,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,489931670.0,Cell_488501071_model_489931670_config.json,L4_pvalb_grp2_neuron_config,L4_pvalb_grp2,L4,pvalb,grp2
156,488501071.0,VIS,VISp,2/3,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,489931670.0,Cell_488501071_model_489931670_config.json,L23_pvalb_grp2_neuron_config,L23_pvalb_grp2,L23,pvalb,grp2
157,488675026.0,VIS,VISp,6a,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,489932130.0,Cell_488675026_model_489932130_config.json,,,,,
158,488677318.0,VIS,VISp,5,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,5,489932206.0,Cell_488677318_model_489932206_config.json,,,,,
159,488676149.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,489932243.0,Cell_488676149_model_489932243_config.json,,,,,
160,,,,,,,,,,,,,,,,489932456.0,,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
161,488677994.0,VIS,VISp,2/3,aspiny,right,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,2/3,489932535.0,Cell_488677994_model_489932535_config.json,L23_sst_grp1_neuron_config,L23_sst_grp1,L23,sst,grp1
162,,,,,,,,,,,,,,,,489932581.0,,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
163,488695444.0,VIS,VISp,5,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,489932666.0,Cell_488695444_model_489932666_config.json,L5_IT_grp2_neuron_config,L5_IT_grp2,L5,IT,grp2
164,488708322.0,VIS,VISp,4,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,489933251.0,Cell_488708322_model_489933251_config.json,,,,,
165,488686369.0,VIS,VISp,2/3,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,491515495.0,Cell_488686369_model_491515495_config.json,,,,,
166,488688344.0,VIS,VISp,6a,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491517251.0,Cell_488688344_model_491517251_config.json,,,,,
167,,,,,,,,,,,,,,,,491517372.0,,L6_IT_grp1_neuron_config,L6_IT_grp1,L6,IT,grp1
168,,,,,,,,,,,,,,,,491517415.0,,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
169,489259263.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491523191.0,Cell_489259263_model_491523191_config.json,,,,,
170,488770805.0,VIS,VISpm,2/3,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,491523376.0,Cell_488770805_model_491523376_config.json,,,,,
171,489751692.0,VIS,VISp,2/3,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,491524050.0,Cell_489751692_model_491524050_config.json,,,,,
172,490612150.0,VIS,VISp,6a,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,491524365.0,Cell_490612150_model_491524365_config.json,,,,,
173,489751959.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491524518.0,Cell_489751959_model_491524518_config.json,,,,,
174,489719193.0,VIS,VISpm,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,491524647.0,Cell_489719193_model_491524647_config.json,,,,,
175,490779678.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491524740.0,Cell_490779678_model_491524740_config.json,,,,,
176,489731121.0,VIS,VISpm,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491524878.0,Cell_489731121_model_491524878_config.json,,,,,
177,490267468.0,VIS,VISp,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491528420.0,Cell_490267468_model_491528420_config.json,,,,,
178,490149337.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,491528601.0,Cell_490149337_model_491528601_config.json,,,,,
179,489888898.0,VIS,VISpm,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491546870.0,Cell_489888898_model_491546870_config.json,,,,,
180,489888847.0,VIS,VISp,2/3,spiny,left,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,491546911.0,Cell_489888847_model_491546911_config.json,,,,,
181,489885173.0,VIS,VISp,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491546958.0,Cell_489885173_model_491546958_config.json,,,,,
182,489887491.0,VIS,VISp,4,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491547038.0,Cell_489887491_model_491547038_config.json,,,,,
183,489754156.0,VIS,VISp,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491547167.0,Cell_489754156_model_491547167_config.json,,,,,
184,490172112.0,VIS,VISp,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491611616.0,Cell_490172112_model_491611616_config.json,,,,,
185,490173806.0,VIS,VISp,5,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,491611657.0,Cell_490173806_model_491611657_config.json,,,,,
186,490170480.0,VIS,VISp,4,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491611698.0,Cell_490170480_model_491611698_config.json,,,,,
187,490205998.0,VIS,VISpm,4,spiny,left,positive,Scnn1a-Tg2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491611756.0,Cell_490205998_model_491611756_config.json,L5_IT_grp2_neuron_config,L5_IT_grp2,L5,IT,grp2
188,490485142.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491611914.0,Cell_490485142_model_491611914_config.json,,,,,
189,490259892.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491611954.0,Cell_490259892_model_491611954_config.json,,,,,
190,490259231.0,VIS,VISp,6a,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491612000.0,Cell_490259231_model_491612000_config.json,L6_CT_grp1_neuron_config,L6_CT_grp1,L6,CT,grp1
191,490263211.0,VIS,VISp,4,spiny,left,positive,Scnn1a-Tg2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491612128.0,Cell_490263211_model_491612128_config.json,,,,,
192,490283519.0,VIS,VISp,4,spiny,right,positive,Scnn1a-Tg2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491619445.0,Cell_490283519_model_491619445_config.json,,,,,
193,490376252.0,VIS,VISp,2/3,spiny,right,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,491620135.0,Cell_490376252_model_491620135_config.json,,,,,
194,490733962.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491621083.0,Cell_490733962_model_491621083_config.json,,,,,
195,490612844.0,VIS,VISpm,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491629509.0,Cell_490612844_model_491629509_config.json,,,,,
196,490626827.0,VIS,VISp,4,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491629865.0,Cell_490626827_model_491629865_config.json,,,,,
197,490601284.0,VIS,VISp,4,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491631052.0,Cell_490601284_model_491631052_config.json,,,,,
198,490626718.0,VIS,VISp,4,spiny,right,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491634864.0,Cell_490626718_model_491634864_config.json,,,,,
199,490916882.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491761410.0,Cell_490916882_model_491761410_config.json,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
200,490772223.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491761459.0,Cell_490772223_model_491761459_config.json,,,,,
201,490558274.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491761515.0,Cell_490558274_model_491761515_config.json,,,,,
202,490718897.0,VIS,VISp,6a,spiny,left,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491761657.0,Cell_490718897_model_491761657_config.json,,,,,
203,490931049.0,VIS,VISp,4,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491761692.0,Cell_490931049_model_491761692_config.json,,,,,
204,490790207.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491761877.0,Cell_490790207_model_491761877_config.json,,,,,
205,490916919.0,VIS,VISp,5,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491761924.0,Cell_490916919_model_491761924_config.json,,,,,
206,491026389.0,VIS,VISp,2/3,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,2/3,491762221.0,Cell_491026389_model_491762221_config.json,,,,,
207,491029832.0,VIS,VISp,5,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,5,491762266.0,Cell_491029832_model_491762266_config.json,,,,,
208,491030723.0,VIS,VISp,5,aspiny,right,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,491762307.0,Cell_491030723_model_491762307_config.json,,,,,
209,490982660.0,VIS,VISp,2/3,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,491765401.0,Cell_490982660_model_491765401_config.json,,,,,
210,491038812.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,491765615.0,Cell_491038812_model_491765615_config.json,,,,,
211,490263438.0,VIS,VISp,5,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,491765693.0,Cell_490263438_model_491765693_config.json,,,,,
212,490264167.0,VIS,VISp,6a,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,491765793.0,Cell_490264167_model_491765793_config.json,,,,,
213,,,,,,,,,,,,,,,,491765850.0,,L6_IT_grp1_neuron_config,L6_IT_grp1,L6,IT,grp1
214,488683425.0,VIS,VISp,5,spiny,left,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491766113.0,Cell_488683425_model_491766113_config.json,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
215,485610263.0,VIS,VISp,4,spiny,right,positive,Rbp4-Cre_KL100,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,491766173.0,Cell_485610263_model_491766173_config.json,,,,,
216,481018305.0,VIS,VISp,2/3,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,491766412.0,Cell_481018305_model_491766412_config.json,,,,,
217,480952106.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,491766458.0,Cell_480952106_model_491766458_config.json,,,,,
218,481017021.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,491766677.0,Cell_481017021_model_491766677_config.json,,,,,
219,479225080.0,VIS,VISp,5,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491766899.0,Cell_479225080_model_491766899_config.json,L5_IT_grp2_neuron_config,L5_IT_grp2,L5,IT,grp2
220,483083617.0,VIS,VISp,2/3,sparsely spiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,2/3,491766946.0,Cell_483083617_model_491766946_config.json,,,,,
221,479298854.0,VIS,VISp,2/3,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,491767156.0,Cell_479298854_model_491767156_config.json,,,,,
222,487358945.0,VIS,VISp,5,spiny,left,positive,Cux2-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,491767835.0,Cell_487358945_model_491767835_config.json,,,,,
223,480735016.0,VIS,VISp,5,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,491768265.0,Cell_480735016_model_491768265_config.json,,,,,
224,322761772.0,VIS,VISp,4,spiny,left,positive,Rorb-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,496416397.0,Cell_322761772_model_496416397_config.json,,,,,
225,314900022.0,VIS,VISp,4,spiny,right,positive,Scnn1a-Tg3-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,496416433.0,Cell_314900022_model_496416433_config.json,L4_exc_grp4_neuron_config,L4_exc_grp4,L4,exc,grp4
226,328093618.0,VIS,VISp,5,aspiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Sst,5,496416839.0,Cell_328093618_model_496416839_config.json,,,,,
